12,3200,3200,199,92,79,167,33,,0,"Tue, 17 May 2016 13:12:00 +0900",20,30,8.75,18.75,0,2,0,0,3.75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,25,10,15,0
2,12818,28770,178,16,41,50,35,,0,"Tue, 17 May 2016 13:13:00 +0900",26.89655,44.48276,33.10345,61.03448,0,2,0,0,0,4.137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,15,10,10,0
1,4179.167,17890,149,61,72,126,35,,0,"Tue, 17 May 2016 13:14:00 +0900",11.18644,30.50848,14.23729,31.52542,0,3,0,0,6.101695,13.22034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,12,12,12,0
0,23620,24920,173,40,34,35,33,,0,"Tue, 17 May 2016 13:15:00 +0900",0,23,2,39,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,12,12,12,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:16:00 +0900",1,2,1,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,12,12,12,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:17:00 +0900",0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:18:00 +0900",0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:19:00 +0900",0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,12,12,12,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 13:20:00 +0900",0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,12,12,12,0
0,5010,15670,132,38,73,135,42,,0,"Tue, 17 May 2016 13:21:00 +0900",9,19,6,47,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,17,16,16,1
8,3293.333,5630,143,5,76,99,38,,0,"Tue, 17 May 2016 13:22:00 +0900",4.615385,18.46154,3.461539,49.61538,0,2,0,0,0,3.461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,12,2,2,1
13,2514.5,2514.5,163,58,60,106,41,,0,"Tue, 17 May 2016 13:23:00 +0900",10.21277,29.3617,6.382979,29.3617,0,1,0,0,8.93617,22.97872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,12,25,12,1
16,1701.333,1701.333,150,8,77,112,42,,0,"Tue, 17 May 2016 13:24:00 +0900",4.090909,10.90909,1.363636,15,0,1,0,0,12.27273,31.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,25,16,1,1
25,2770.833,2770.833,160,24,74,93,44,,0,"Tue, 17 May 2016 13:25:00 +0900",1.714286,10.28571,5.142857,17.14286,0,1,0,0,6.857143,20.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,1,23,17,1
17,1089.333,1089.333,159,22,82,133,46,,0,"Tue, 17 May 2016 13:26:00 +0900",4.186047,15.34884,9.767442,12.55814,0,1,0,0,32.09303,53.02325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,17,12,17,1
4,2548,13110,156,6,88,147,32,,0,"Tue, 17 May 2016 13:27:00 +0900",1.071429,16.07143,4.285715,15,0,2,0,0,9.642857,23.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,1,2,1
7,3153.5,18060,163,41,66,95,43,,0,"Tue, 17 May 2016 13:28:00 +0900",4.528302,29.43396,7.924529,37.35849,0,3,0,0,7.924529,16.98113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,10,0,2
16,3725.333,3725.333,154,13,63,140,35,,0,"Tue, 17 May 2016 13:29:00 +0900",0,25.90909,5.454545,28.63636,0,2,0,0,2.727273,13.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,2,22,2
13,2083.667,2083.667,151,14,58,87,41,,0,"Tue, 17 May 2016 13:30:00 +0900",14.04255,33.19149,3.829787,22.97872,0,2,0,0,7.659575,19.14894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,7,2
8,1846,7910,160,23,66,106,33,,0,"Tue, 17 May 2016 13:31:00 +0900",5.769231,12.69231,0,21.92308,0,2,0,0,10.38462,31.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,2,25,2
6,2988,9120,151,9,78,164,40,,0,"Tue, 17 May 2016 13:32:00 +0900",8.888889,20,4.444445,22.22222,0,1,0,0,4.444445,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,25,6,2
20,1426.667,1426.667,178,45,89,238,38,,0,"Tue, 17 May 2016 13:33:00 +0900",4.5,19.5,1.5,13.5,0,1,0,0,12,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,7,25,2
15,1935,1935,153,8,91,192,54,,0,"Tue, 17 May 2016 13:34:00 +0900",12,21.33333,8,12,0,1,0,0,9.333334,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,12,17,1
4,1848,6700,166,37,82,154,40,,0,"Tue, 17 May 2016 13:35:00 +0900",3.214286,16.07143,6.428572,16.07143,0,2,0,0,15,31.07143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,25,25,2
1,0,0,240,0,71,71,71,,0,"Tue, 17 May 2016 13:36:00 +0900",1.016949,8.135593,7.118644,8.135593,0,2,0,0,0,1.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,25,25,15,0
5,4170.833,28400,156,17,53,67,42,,0,"Tue, 17 May 2016 13:37:00 +0900",10.90909,33.81818,5.454545,20.72727,0,3,0,0,4.363636,10.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,25,25,25,0
14,1863,1863,154,9,91,163,51,,0,"Tue, 17 May 2016 13:38:00 +0900",7.826087,20.86957,6.521739,14.34783,0,1,0,0,9.130434,32.6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,25,16,17,0
6,5814,18400,161,11,129,208,51,,0,"Tue, 17 May 2016 13:39:00 +0900",11.11111,8.888889,5.555555,7.777778,0,3,0,0,1.111111,11.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,12,11,12,1
9,2193,12190,161,25,116,271,58,,103,"Tue, 17 May 2016 13:40:00 +0900",27.05882,34.11765,8.235294,22.35294,0,0,59,67,8.235294,27.05882,0,0,0,0,0,0,0,0,1,6,2,1,2,2,0,0,0,1,0,1,0,0,0,0,6,14.98,9.79,5,-0.88,7.53,1,12,25,0
12,1528,1528,156,32,99,163,43,,0,"Tue, 17 May 2016 13:41:00 +0900",25,36.25,6.25,28.75,0,1,0,0,12.5,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,12,2,25,1
13,1598,1598,153,28,96,167,43,,102,"Tue, 17 May 2016 13:42:00 +0900",24.25532,31.91489,8.93617,22.97872,0,0,62,60,12.76596,35.74468,1,0,0,0,1,0,0,0,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,4,11.76,9.08,5,-2.36,3.79,12,18,12,0
5,1485,4940,170,50,83,122,34,,0,"Tue, 17 May 2016 13:43:00 +0900",10.90909,19.63636,12,10.90909,0,2,0,0,15.27273,40.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,12,17,2
15,2557.5,2557.5,170,51,85,174,46,,0,"Tue, 17 May 2016 13:44:00 +0900",8,12,0,24,0,1,0,0,4,22.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,12,12,12,3
6,2853,14980,171,58,68,100,43,,0,"Tue, 17 May 2016 13:45:00 +0900",1.111111,22.22222,3.333333,22.22222,0,2,0,0,3.333333,16.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,12,2,2
10,2025,10250,155,15,74,169,35,,0,"Tue, 17 May 2016 13:46:00 +0900",9.599999,26.4,2.4,18,0,2,0,0,6,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,12,7,1
5,1824.167,11550,157,25,85,213,42,,0,"Tue, 17 May 2016 13:47:00 +0900",4.363636,20.72727,3.272727,16.36364,0,2,0,0,12,32.72727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,12,1
5,1521.667,4760,168,45,122,252,57,,0,"Tue, 17 May 2016 13:48:00 +0900",0,21.81818,1.090909,9.818181,0,2,0,0,8.727272,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,12,17,2
3,1339.5,7300,158,19,92,192,44,,0,"Tue, 17 May 2016 13:49:00 +0900",1.052632,12.63158,2.105263,12.63158,0,2,0,0,24.21053,44.21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,12,12,2
6,1665,6760,164,39,86,190,41,,0,"Tue, 17 May 2016 13:50:00 +0900",3.333333,12.22222,1.111111,17.77778,0,2,0,0,14.44444,27.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,17,17,25,0
19,2630.833,2630.833,154,16,88,222,31,,0,"Tue, 17 May 2016 13:51:00 +0900",13.17073,30.73171,16.09756,27.80488,0,1,0,0,4.390244,21.95122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,11,7,0
14,2461,2461,161,36,83,158,37,,0,"Tue, 17 May 2016 13:52:00 +0900",3.913043,18.26087,5.217391,30,0,1,0,0,7.826087,22.17391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,25,25,0
2,1943,5000,154,7,82,135,41,,0,"Tue, 17 May 2016 13:53:00 +0900",3.103448,8.275862,5.172414,10.34483,0,1,0,0,5.172414,28.96552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,25,25,25,1
5,3135,8570,155,6,64,93,40,,0,"Tue, 17 May 2016 13:54:00 +0900",3.272727,13.09091,1.090909,21.81818,0,1,0,0,3.272727,17.45454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,5,0,0,25,25,7,2
3,1976,12840,154,7,76,108,31,,0,"Tue, 17 May 2016 13:55:00 +0900",1.052632,6.31579,1.052632,24.21053,0,2,0,0,12.63158,29.47368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,0,2,2,2,1
12,4128,4128,155,5,61,80,49,,0,"Tue, 17 May 2016 13:56:00 +0900",2.5,8.75,2.5,21.25,0,2,0,0,2.5,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,25,25,16,2
13,2115,2115,164,49,63,93,40,,0,"Tue, 17 May 2016 13:57:00 +0900",6.382979,11.48936,2.553191,16.59575,0,1,0,0,6.382979,29.3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,1,1,6,2
6,1116,4910,153,11,89,195,49,,0,"Tue, 17 May 2016 13:58:00 +0900",4.444445,18.88889,4.444445,27.77778,0,2,0,0,18.88889,35.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,16,12,6,2
13,2404.833,2404.833,156,7,93,158,43,,0,"Tue, 17 May 2016 13:59:00 +0900",3.829787,7.659575,6.382979,17.87234,0,1,0,0,1.276596,24.25532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,0,0,17,12,2,1
2,2590.667,13020,161,28,94,173,54,,0,"Tue, 17 May 2016 14:00:00 +0900",4.137931,16.55172,7.241379,25.86207,0,2,0,0,4.137931,23.7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,13,12,12,1
2,1256.667,3160,157,8,96,148,36,,0,"Tue, 17 May 2016 14:01:00 +0900",3.103448,16.55172,5.172414,17.58621,0,1,0,0,19.65517,46.55173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,12,12,12,1
9,1096.5,8120,157,12,103,204,53,,0,"Tue, 17 May 2016 14:02:00 +0900",8.235294,5.882353,3.529412,10.58824,0,2,0,0,24.70588,54.11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,2,10,1,2
1,1445.5,4510,155,8,108,232,60,,0,"Tue, 17 May 2016 14:03:00 +0900",14.23729,4.067797,5.084746,4.067797,0,2,0,0,13.22034,39.66102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,12,2,12,1
4,1605.333,6480,154,10,115,290,33,,0,"Tue, 17 May 2016 14:04:00 +0900",6.428572,17.14286,12.85714,13.92857,0,2,0,0,12.85714,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,12,12,7,1
9,1904,8120,157,19,102,196,36,,0,"Tue, 17 May 2016 14:05:00 +0900",12.94118,23.52941,8.235294,14.11765,0,2,0,0,10.58824,31.76471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,7,12,25,1
5,1604.167,6850,161,39,116,188,36,,0,"Tue, 17 May 2016 14:06:00 +0900",20.72727,25.09091,3.272727,21.81818,0,2,0,0,15.27273,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,12,2,2,2
3,1463,6350,167,51,111,220,37,,0,"Tue, 17 May 2016 14:07:00 +0900",14.73684,33.68421,9.473684,18.94737,0,2,0,0,15.78947,41.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,1,13,25,1
7,2720.667,14540,157,8,112,232,69,,0,"Tue, 17 May 2016 14:08:00 +0900",2.264151,14.71698,3.396226,21.50943,0,2,0,0,3.396226,22.64151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,25,25,1,1
5,3025,9320,165,55,86,120,33,,0,"Tue, 17 May 2016 14:09:00 +0900",5.454545,9.818181,1.090909,28.36364,0,1,0,0,5.454545,19.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,1,1,12,2
0,2260,4680,153,5,95,151,45,,0,"Tue, 17 May 2016 14:10:00 +0900",4,0,5,1,0,1,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,12,12,12,1
0,3040,17360,155,6,103,139,80,,0,"Tue, 17 May 2016 14:11:00 +0900",11,5,8,6,0,2,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,12,12,12,1
13,2021,2021,156,16,103,155,34,,0,"Tue, 17 May 2016 14:12:00 +0900",29.3617,20.42553,10.21277,21.70213,0,1,0,0,5.106383,29.3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,12,1,12,1
12,1504,1504,154,22,117,184,48,,98,"Tue, 17 May 2016 14:13:00 +0900",18.75,27.5,8.75,16.25,0,0,65,55,16.25,38.75,0,0,0,0,0,0,0,0,1,3,4,1,6,1,2,2,0,0,0,0,0,1,0,0,7,12.15,10.7,5,5,6.56,25,6,12,0
19,1913.333,1913.333,165,63,96,222,49,,104,"Tue, 17 May 2016 14:14:00 +0900",7.317073,29.26829,10.2439,11.70732,0,0,65,64,11.70732,23.41463,0,0,0,0,0,0,1,4,6,3,4,9,8,8,3,2,0,0,0,0,0,0,0,0,6,0.79,3.59,5,1.06,5.87,12,25,12,0
24,1374,1374,165,55,93,150,40,,103,"Tue, 17 May 2016 14:15:00 +0900",16.66667,40,5,11.66667,0,0,58,61,16.66667,38.33333,1,0,0,0,0,0,0,1,2,4,5,5,3,5,0,0,0,0,0,0,0,0,0,0,5,-2.53,3.65,5,-0.95,3.22,17,12,12,0
9,7276,18870,158,7,103,154,53,,0,"Tue, 17 May 2016 14:16:00 +0900",3.529412,11.76471,0,10.58824,0,2,0,0,0,7.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,12,12,1
7,1625.333,7660,158,18,96,158,43,,0,"Tue, 17 May 2016 14:17:00 +0900",10.18868,19.24528,6.792453,11.32076,0,2,0,0,13.58491,36.22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,22,17,1
2,2474.667,12800,153,9,101,195,56,,0,"Tue, 17 May 2016 14:18:00 +0900",13.44828,15.51724,4.137931,9.310345,0,2,0,0,6.206897,24.82759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,12,17,1
26,1439.333,1439.333,193,68,97,201,37,,112,"Tue, 17 May 2016 14:19:00 +0900",17.64706,40.58823,15.88235,15.88235,0,0,60,64,14.11765,42.35294,0,0,0,0,0,0,5,13,6,5,8,7,15,3,0,1,0,0,0,0,0,0,0,0,1,4.39,4.7,5,-0.01,5.27,1,6,12,0
21,1982.5,1982.5,155,31,94,159,45,,0,"Tue, 17 May 2016 14:20:00 +0900",20,27.69231,12.30769,20,0,0,0,0,6.153846,26.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,12,0,0
10,3066.667,9630,180,67,74,127,41,,0,"Tue, 17 May 2016 14:21:00 +0900",3.6,22.8,3.6,27.6,0,2,0,0,1.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,6,7,2
0,5810,19710,176,65,56,69,45,,0,"Tue, 17 May 2016 14:22:00 +0900",3,6,5,21,0,3,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,2,1
0,2010,8800,154,5,79,109,55,,0,"Tue, 17 May 2016 14:23:00 +0900",1,6,3,17,0,2,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,2
0,3110,10580,152,5,67,82,56,,0,"Tue, 17 May 2016 14:24:00 +0900",2,5,8,25,0,2,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,2,1
0,2980,11420,154,6,70,91,52,,0,"Tue, 17 May 2016 14:25:00 +0900",2,7,4,24,0,3,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,1
0,3950,6940,154,6,65,101,37,,0,"Tue, 17 May 2016 14:26:00 +0900",4,9,7,17,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,1,2
3,2270.5,8430,152,6,81,153,44,,0,"Tue, 17 May 2016 14:27:00 +0900",18.94737,20,14.73684,22.10526,0,2,0,0,4.210526,25.26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,12,11,1
2,2126.667,8070,162,36,83,130,36,,0,"Tue, 17 May 2016 14:28:00 +0900",11.37931,17.58621,4.137931,18.62069,0,2,0,0,10.34483,24.82759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,5,0,0,12,12,25,0
6,2367,6200,159,17,88,179,54,,0,"Tue, 17 May 2016 14:29:00 +0900",5.555555,10,3.333333,13.33333,0,1,0,0,5.555555,23.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,5,0,0,2,2,22,0
11,2123.333,2123.333,170,41,91,251,36,,0,"Tue, 17 May 2016 14:30:00 +0900",15.91837,19.59184,8.571429,19.59184,0,1,0,0,7.346939,25.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,5,0,0,12,1,6,0
4,2893.333,14970,154,11,81,131,43,,0,"Tue, 17 May 2016 14:31:00 +0900",6.428572,4.285715,6.428572,12.85714,0,2,0,0,7.5,20.35714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,5,0,0,7,7,12,1
3,3477,18540,153,13,91,189,45,,0,"Tue, 17 May 2016 14:32:00 +0900",6.31579,12.63158,5.263158,17.89474,0,3,0,0,5.263158,15.78947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,5,0,0,12,7,6,1
9,2363,11050,156,15,91,195,47,,0,"Tue, 17 May 2016 14:33:00 +0900",7.058824,16.47059,7.058824,22.35294,0,2,0,0,7.058824,23.52941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,5,0,0,22,17,11,1
1,2487.833,14970,156,7,75,127,32,,0,"Tue, 17 May 2016 14:34:00 +0900",1.016949,9.152542,4.067797,17.28814,0,2,0,0,10.16949,23.38983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,5,0,0,12,7,12,1
0,2450,11380,154,7,75,105,45,,0,"Tue, 17 May 2016 14:35:00 +0900",0,3,11,13,0,2,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,5,0,0,7,7,7,1
12,2016,2016,165,24,89,150,52,,0,"Tue, 17 May 2016 14:36:00 +0900",15,18.75,10,20,0,1,0,0,3.75,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,5,0,0,24,17,17,1
8,2002,11970,156,8,87,159,60,,0,"Tue, 17 May 2016 14:37:00 +0900",4.615385,13.84615,3.461539,11.53846,0,2,0,0,10.38462,26.53846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,5,0,0,23,7,7,1
2,3112.667,11600,155,9,93,151,55,,0,"Tue, 17 May 2016 14:38:00 +0900",2.068965,4.137931,2.068965,10.34483,0,2,0,0,5.172414,19.65517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,5,0,0,7,7,2,1
2,2726,8680,165,41,91,169,46,,0,"Tue, 17 May 2016 14:39:00 +0900",3.103448,8.275862,9.310345,11.37931,0,2,0,0,6.206897,20.68966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,5,0,0,7,7,7,1
10,2225,8480,152,9,103,184,50,,0,"Tue, 17 May 2016 14:40:00 +0900",4.8,4.8,2.4,10.8,0,2,0,0,7.2,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,5,0,0,12,1,8,1
16,1474,1474,164,37,102,238,33,,0,"Tue, 17 May 2016 14:41:00 +0900",5.454545,16.36364,2.727273,20.45455,0,1,0,0,12.27273,36.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,5,0,0,1,13,12,1
14,1081,1081,156,9,88,124,30,,0,"Tue, 17 May 2016 14:42:00 +0900",13.04348,9.130434,3.913043,3.913043,0,1,0,0,31.30435,52.17391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,5,0,0,24,17,17,1
0,1080,2710,157,6,98,149,61,,0,"Tue, 17 May 2016 14:43:00 +0900",1,0,5,2,0,1,0,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,0,0,17,17,17,2
0,1130,4130,161,17,106,243,57,,0,"Tue, 17 May 2016 14:44:00 +0900",6,12,5,13,0,2,0,0,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,5,0,0,23,17,7,2
3,1320.5,6950,158,18,96,164,48,,0,"Tue, 17 May 2016 14:45:00 +0900",5.263158,10.52632,6.31579,9.473684,0,2,0,0,14.73684,41.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,5,0,0,22,17,17,2
4,1064,4000,160,27,95,237,44,,0,"Tue, 17 May 2016 14:46:00 +0900",3.214286,4.285715,3.214286,3.214286,0,2,0,0,30,56.78572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,5,0,0,17,17,17,2
